Sim ID,Sample,Agent ID,Strategy,Wins,Losses,Pushes,Total Profit,Avg Profit/Round,Final Bankroll
731,2000,2194,unskilled,846,984,194,-2625.00,-1.31,7375.00
731,2000,2195,basic,918,960,173,1635.00,0.82,11635.00
731,2000,2196,counting,900,990,164,495.00,0.25,10495.00
732,2000,2197,unskilled,825,1026,181,-4485.00,-2.24,5515.00
732,2000,2198,basic,903,956,190,1155.00,0.58,11155.00
732,2000,2199,counting,885,980,189,2760.00,1.38,12760.00
733,2000,2200,unskilled,864,978,192,-1950.00,-0.97,8050.00
733,2000,2201,basic,896,959,189,1200.00,0.60,11200.00
733,2000,2202,counting,899,979,176,-2625.00,-1.31,7375.00
734,2000,2203,unskilled,808,1000,214,-4170.00,-2.08,5830.00
734,2000,2204,basic,942,959,161,2595.00,1.30,12595.00
734,2000,2205,counting,878,1012,173,-5445.00,-2.72,4555.00
735,2000,2206,unskilled,866,967,185,-1695.00,-0.85,8305.00
735,2000,2207,basic,899,1006,162,-1185.00,-0.59,8815.00
735,2000,2208,counting,927,965,151,-585.00,-0.29,9415.00
736,2000,2209,unskilled,822,1013,196,-4260.00,-2.13,5740.00
736,2000,2210,basic,910,964,176,1350.00,0.68,11350.00
736,2000,2211,counting,934,942,178,4770.00,2.38,14770.00
737,2000,2212,unskilled,822,1000,201,-3975.00,-1.99,6025.00
737,2000,2213,basic,911,968,183,675.00,0.34,10675.00
737,2000,2214,counting,927,960,165,4740.00,2.37,14740.00
738,2000,2215,unskilled,822,975,232,-3075.00,-1.54,6925.00
738,2000,2216,basic,925,942,190,2340.00,1.17,12340.00
738,2000,2217,counting,888,991,169,-4770.00,-2.38,5230.00
739,2000,2218,unskilled,859,984,188,-2205.00,-1.10,7795.00
739,2000,2219,basic,854,993,200,-1545.00,-0.77,8455.00
739,2000,2220,counting,867,1003,181,-6885.00,-3.44,3115.00
740,2000,2221,unskilled,841,980,200,-2940.00,-1.47,7060.00
740,2000,2222,basic,861,1002,193,-1920.00,-0.96,8080.00
740,2000,2223,counting,897,966,180,7785.00,3.89,17785.00
741,2000,2224,unskilled,854,961,206,-1680.00,-0.84,8320.00
741,2000,2225,basic,895,978,167,-255.00,-0.13,9745.00
741,2000,2226,counting,887,996,165,1305.00,0.65,11305.00
742,2000,2227,unskilled,854,978,201,-2190.00,-1.09,7810.00
742,2000,2228,basic,925,945,179,1755.00,0.88,11755.00
742,2000,2229,counting,888,1012,167,-8055.00,-4.03,1945.00
743,2000,2230,unskilled,825,1007,208,-4080.00,-2.04,5920.00
743,2000,2231,basic,893,992,167,-15.00,-0.01,9985.00
743,2000,2232,counting,894,994,170,-3090.00,-1.54,6910.00
744,2000,2233,unskilled,832,986,201,-3135.00,-1.57,6865.00
744,2000,2234,basic,901,1004,154,-1050.00,-0.53,8950.00
744,2000,2235,counting,921,963,184,7455.00,3.73,17455.00
745,2000,2236,unskilled,853,974,197,-2280.00,-1.14,7720.00
745,2000,2237,basic,894,980,182,-435.00,-0.22,9565.00
745,2000,2238,counting,901,964,176,3480.00,1.74,13480.00
746,2000,2239,unskilled,848,977,191,-2430.00,-1.22,7570.00
746,2000,2240,basic,891,984,183,345.00,0.17,10345.00
746,2000,2241,counting,894,983,170,3165.00,1.58,13165.00
747,2000,2242,unskilled,854,961,218,-1530.00,-0.77,8470.00
747,2000,2243,basic,945,937,170,2700.00,1.35,12700.00
747,2000,2244,counting,891,975,172,-2310.00,-1.16,7690.00
748,2000,2245,unskilled,839,949,228,-2010.00,-1.00,7990.00
748,2000,2246,basic,898,945,193,1095.00,0.55,11095.00
748,2000,2247,counting,878,985,190,-795.00,-0.40,9205.00
749,2000,2248,unskilled,844,989,194,-2865.00,-1.43,7135.00
749,2000,2249,basic,875,985,188,-825.00,-0.41,9175.00
749,2000,2250,counting,893,982,180,255.00,0.13,10255.00
750,2000,2251,unskilled,800,1026,189,-5550.00,-2.77,4450.00
750,2000,2252,basic,871,1025,160,-2040.00,-1.02,7960.00
750,2000,2253,counting,861,996,188,-2490.00,-1.25,7510.00
751,2000,2254,unskilled,830,987,201,-3450.00,-1.73,6550.00
751,2000,2255,basic,903,935,220,1350.00,0.68,11350.00
751,2000,2256,counting,878,990,176,-2175.00,-1.09,7825.00
752,2000,2257,unskilled,781,1050,200,-6735.00,-3.37,3265.00
752,2000,2258,basic,892,971,192,315.00,0.16,10315.00
752,2000,2259,counting,898,1004,156,1980.00,0.99,11980.00
753,2000,2260,unskilled,812,1010,204,-4470.00,-2.23,5530.00
753,2000,2261,basic,874,983,190,-1215.00,-0.61,8785.00
753,2000,2262,counting,850,1007,189,-6225.00,-3.11,3775.00
754,2000,2263,unskilled,820,1006,199,-4035.00,-2.02,5965.00
754,2000,2264,basic,884,1002,163,-1155.00,-0.58,8845.00
754,2000,2265,counting,892,978,170,-2670.00,-1.33,7330.00
755,2000,2266,unskilled,874,956,198,-960.00,-0.48,9040.00
755,2000,2267,basic,912,971,170,390.00,0.20,10390.00
755,2000,2268,counting,909,962,185,3480.00,1.74,13480.00
756,2000,2269,unskilled,843,968,224,-2085.00,-1.04,7915.00
756,2000,2270,basic,918,957,169,1485.00,0.74,11485.00
756,2000,2271,counting,920,944,188,-1575.00,-0.79,8425.00
757,2000,2272,unskilled,839,1002,183,-3090.00,-1.54,6910.00
757,2000,2273,basic,893,977,184,75.00,0.04,10075.00
757,2000,2274,counting,886,965,188,3570.00,1.78,13570.00
758,2000,2275,unskilled,862,958,202,-1350.00,-0.68,8650.00
758,2000,2276,basic,884,1001,165,-1080.00,-0.54,8920.00
758,2000,2277,counting,904,993,162,-630.00,-0.32,9370.00
759,2000,2278,unskilled,856,977,198,-2205.00,-1.10,7795.00
759,2000,2279,basic,887,1020,155,-1365.00,-0.68,8635.00
759,2000,2280,counting,873,994,181,-4080.00,-2.04,5920.00
760,2000,2281,unskilled,894,951,183,-285.00,-0.14,9715.00
760,2000,2282,basic,915,965,179,555.00,0.28,10555.00
760,2000,2283,counting,959,921,163,12390.00,6.20,22390.00
761,2000,2284,unskilled,889,956,197,-435.00,-0.22,9565.00
761,2000,2285,basic,923,942,175,2325.00,1.16,12325.00
761,2000,2286,counting,880,1000,173,-3675.00,-1.84,6325.00
762,2000,2287,unskilled,873,974,182,-1365.00,-0.68,8635.00
762,2000,2288,basic,880,991,179,-1470.00,-0.73,8530.00
762,2000,2289,counting,866,1022,163,-7140.00,-3.57,2860.00
763,2000,2290,unskilled,827,991,211,-3555.00,-1.78,6445.00
763,2000,2291,basic,872,1002,173,-1845.00,-0.92,8155.00
763,2000,2292,counting,854,1037,160,-7185.00,-3.59,2815.00
764,2000,2293,unskilled,822,1002,194,-3915.00,-1.96,6085.00
764,2000,2294,basic,880,997,176,-1305.00,-0.65,8695.00
764,2000,2295,counting,853,1018,186,-5415.00,-2.71,4585.00
765,2000,2296,unskilled,868,989,169,-2205.00,-1.10,7795.00
765,2000,2297,basic,918,944,175,2055.00,1.03,12055.00
765,2000,2298,counting,883,987,180,1365.00,0.68,11365.00
766,2000,2299,unskilled,847,962,213,-2250.00,-1.12,7750.00
766,2000,2300,basic,886,958,195,420.00,0.21,10420.00
766,2000,2301,counting,883,996,170,-5355.00,-2.68,4645.00
767,2000,2302,unskilled,843,1000,196,-3090.00,-1.54,6910.00
767,2000,2303,basic,901,981,168,825.00,0.41,10825.00
767,2000,2304,counting,911,970,169,4680.00,2.34,14680.00
768,2000,2305,unskilled,872,965,191,-1290.00,-0.65,8710.00
768,2000,2306,basic,918,957,183,1905.00,0.95,11905.00
768,2000,2307,counting,915,963,170,1680.00,0.84,11680.00
769,2000,2308,unskilled,818,1011,200,-4530.00,-2.27,5470.00
769,2000,2309,basic,896,963,176,1200.00,0.60,11200.00
769,2000,2310,counting,884,974,191,600.00,0.30,10600.00
770,2000,2311,unskilled,831,990,201,-3105.00,-1.55,6895.00
770,2000,2312,basic,888,980,174,150.00,0.07,10150.00
770,2000,2313,counting,879,1016,166,-5400.00,-2.70,4600.00
771,2000,2314,unskilled,863,980,194,-1950.00,-0.97,8050.00
771,2000,2315,basic,896,970,183,945.00,0.47,10945.00
771,2000,2316,counting,893,992,171,-1695.00,-0.85,8305.00
772,2000,2317,unskilled,850,994,195,-2565.00,-1.28,7435.00
772,2000,2318,basic,870,997,183,-1500.00,-0.75,8500.00
772,2000,2319,counting,896,996,159,-60.00,-0.03,9940.00
773,2000,2320,unskilled,867,988,166,-2130.00,-1.06,7870.00
773,2000,2321,basic,912,984,169,15.00,0.01,10015.00
773,2000,2322,counting,871,1013,162,-180.00,-0.09,9820.00
774,2000,2323,unskilled,851,983,194,-2010.00,-1.00,7990.00
774,2000,2324,basic,887,996,167,-810.00,-0.41,9190.00
774,2000,2325,counting,900,975,174,3315.00,1.66,13315.00
775,2000,2326,unskilled,801,1023,204,-5595.00,-2.80,4405.00
775,2000,2327,basic,896,1007,162,-1410.00,-0.70,8590.00
775,2000,2328,counting,923,969,160,-1215.00,-0.61,8785.00
776,2000,2329,unskilled,840,991,188,-3210.00,-1.60,6790.00
776,2000,2330,basic,881,995,158,-945.00,-0.47,9055.00
776,2000,2331,counting,898,963,185,2220.00,1.11,12220.00
777,2000,2332,unskilled,850,988,194,-2610.00,-1.30,7390.00
777,2000,2333,basic,920,971,167,1245.00,0.62,11245.00
777,2000,2334,counting,896,1001,162,2850.00,1.43,12850.00
778,2000,2335,unskilled,846,987,193,-2745.00,-1.37,7255.00
778,2000,2336,basic,882,996,166,-1155.00,-0.58,8845.00
778,2000,2337,counting,903,980,164,-3705.00,-1.85,6295.00
779,2000,2338,unskilled,839,983,203,-2955.00,-1.48,7045.00
779,2000,2339,basic,866,984,198,-855.00,-0.43,9145.00
779,2000,2340,counting,888,1009,147,-5685.00,-2.84,4315.00
780,2000,2341,unskilled,841,988,206,-2865.00,-1.43,7135.00
780,2000,2342,basic,872,1007,168,-1620.00,-0.81,8380.00
780,2000,2343,counting,888,981,186,-5280.00,-2.64,4720.00
781,2000,2344,unskilled,837,973,210,-2385.00,-1.19,7615.00
781,2000,2345,basic,927,968,156,1410.00,0.70,11410.00
781,2000,2346,counting,906,987,173,5895.00,2.95,15895.00
782,2000,2347,unskilled,843,984,191,-2565.00,-1.28,7435.00
782,2000,2348,basic,885,1030,138,-2445.00,-1.22,7555.00
782,2000,2349,counting,907,966,183,135.00,0.07,10135.00
783,2000,2350,unskilled,806,1003,211,-4695.00,-2.35,5305.00
783,2000,2351,basic,923,961,168,1635.00,0.82,11635.00
783,2000,2352,counting,898,956,185,5295.00,2.65,15295.00
784,2000,2353,unskilled,851,962,211,-1950.00,-0.97,8050.00
784,2000,2354,basic,925,964,173,1725.00,0.86,11725.00
784,2000,2355,counting,888,993,167,4830.00,2.42,14830.00
785,2000,2356,unskilled,841,1004,183,-3405.00,-1.70,6595.00
785,2000,2357,basic,867,1024,159,-2250.00,-1.12,7750.00
785,2000,2358,counting,866,1007,186,-2910.00,-1.46,7090.00
786,2000,2359,unskilled,856,986,188,-2340.00,-1.17,7660.00
786,2000,2360,basic,892,991,163,-750.00,-0.38,9250.00
786,2000,2361,counting,865,997,185,-6600.00,-3.30,3400.00
787,2000,2362,unskilled,810,1020,188,-4800.00,-2.40,5200.00
787,2000,2363,basic,897,977,173,390.00,0.20,10390.00
787,2000,2364,counting,857,1014,193,-5910.00,-2.96,4090.00
788,2000,2365,unskilled,821,988,212,-3510.00,-1.75,6490.00
788,2000,2366,basic,886,969,188,255.00,0.13,10255.00
788,2000,2367,counting,841,996,220,-2565.00,-1.28,7435.00
789,2000,2368,unskilled,819,1035,177,-4950.00,-2.48,5050.00
789,2000,2369,basic,889,965,184,-45.00,-0.02,9955.00
789,2000,2370,counting,886,980,188,-5580.00,-2.79,4420.00
790,2000,2371,unskilled,890,959,184,-450.00,-0.23,9550.00
790,2000,2372,basic,902,981,169,-60.00,-0.03,9940.00
790,2000,2373,counting,869,1017,171,-5670.00,-2.83,4330.00
791,2000,2374,unskilled,850,988,185,-2775.00,-1.39,7225.00
791,2000,2375,basic,913,968,179,1740.00,0.87,11740.00
791,2000,2376,counting,896,986,173,-4560.00,-2.28,5440.00
792,2000,2377,unskilled,858,956,208,-1140.00,-0.57,8860.00
792,2000,2378,basic,869,1009,171,-2055.00,-1.03,7945.00
792,2000,2379,counting,928,962,165,4395.00,2.20,14395.00
793,2000,2380,unskilled,859,959,206,-1350.00,-0.68,8650.00
793,2000,2381,basic,921,956,171,1665.00,0.83,11665.00
793,2000,2382,counting,896,983,174,8400.00,4.20,18400.00
794,2000,2383,unskilled,788,1028,209,-5835.00,-2.92,4165.00
794,2000,2384,basic,854,1015,178,-2280.00,-1.14,7720.00
794,2000,2385,counting,892,1011,172,600.00,0.30,10600.00
795,2000,2386,unskilled,842,962,224,-2055.00,-1.03,7945.00
795,2000,2387,basic,882,961,204,240.00,0.12,10240.00
795,2000,2388,counting,866,1010,172,-990.00,-0.49,9010.00
796,2000,2389,unskilled,821,1016,190,-4305.00,-2.15,5695.00
796,2000,2390,basic,860,995,179,-1200.00,-0.60,8800.00
796,2000,2391,counting,854,998,188,-5775.00,-2.89,4225.00
797,2000,2392,unskilled,888,941,193,-285.00,-0.14,9715.00
797,2000,2393,basic,903,966,181,195.00,0.10,10195.00
797,2000,2394,counting,908,982,168,4005.00,2.00,14005.00
798,2000,2395,unskilled,843,999,186,-3105.00,-1.55,6895.00
798,2000,2396,basic,887,978,183,-150.00,-0.07,9850.00
798,2000,2397,counting,840,994,208,-2820.00,-1.41,7180.00
799,2000,2398,unskilled,860,963,201,-1620.00,-0.81,8380.00
799,2000,2399,basic,931,944,175,2385.00,1.19,12385.00
799,2000,2400,counting,893,992,159,660.00,0.33,10660.00
800,2000,2401,unskilled,850,954,217,-1860.00,-0.93,8140.00
800,2000,2402,basic,891,971,184,105.00,0.05,10105.00
800,2000,2403,counting,908,968,162,-4620.00,-2.31,5380.00
801,2000,2404,unskilled,871,962,197,-1140.00,-0.57,8860.00
801,2000,2405,basic,902,968,175,315.00,0.16,10315.00
801,2000,2406,counting,896,973,180,-2745.00,-1.37,7255.00
802,2000,2407,unskilled,835,988,202,-2835.00,-1.42,7165.00
802,2000,2408,basic,876,981,190,-1170.00,-0.58,8830.00
802,2000,2409,counting,905,986,162,-225.00,-0.11,9775.00
803,2000,2410,unskilled,829,979,219,-2880.00,-1.44,7120.00
803,2000,2411,basic,893,970,190,45.00,0.02,10045.00
803,2000,2412,counting,858,1028,168,-3075.00,-1.54,6925.00
804,2000,2413,unskilled,817,1004,205,-4035.00,-2.02,5965.00
804,2000,2414,basic,921,962,162,2040.00,1.02,12040.00
804,2000,2415,counting,884,985,184,-3465.00,-1.73,6535.00
805,2000,2416,unskilled,784,1042,202,-6120.00,-3.06,3880.00
805,2000,2417,basic,883,1024,163,-2115.00,-1.06,7885.00
805,2000,2418,counting,865,1003,175,1275.00,0.64,11275.00
806,2000,2419,unskilled,794,997,228,-4800.00,-2.40,5200.00
806,2000,2420,basic,918,959,189,1485.00,0.74,11485.00
806,2000,2421,counting,877,979,202,-3630.00,-1.81,6370.00
807,2000,2422,unskilled,827,984,215,-3255.00,-1.63,6745.00
807,2000,2423,basic,887,978,193,135.00,0.07,10135.00
807,2000,2424,counting,946,967,154,12300.00,6.15,22300.00
808,2000,2425,unskilled,831,1000,195,-3720.00,-1.86,6280.00
808,2000,2426,basic,915,964,184,1500.00,0.75,11500.00
808,2000,2427,counting,881,983,180,-5715.00,-2.86,4285.00
809,2000,2428,unskilled,830,1024,175,-4350.00,-2.17,5650.00
809,2000,2429,basic,840,989,217,-2100.00,-1.05,7900.00
809,2000,2430,counting,869,1014,171,-5040.00,-2.52,4960.00
810,2000,2431,unskilled,882,937,205,30.00,0.01,10030.00
810,2000,2432,basic,916,967,168,1125.00,0.56,11125.00
810,2000,2433,counting,902,983,165,-5190.00,-2.60,4810.00
811,2000,2434,unskilled,834,971,222,-2775.00,-1.39,7225.00
811,2000,2435,basic,885,987,182,-570.00,-0.28,9430.00
811,2000,2436,counting,888,1018,169,75.00,0.04,10075.00
812,2000,2437,unskilled,864,994,173,-2745.00,-1.37,7255.00
812,2000,2438,basic,922,956,176,1185.00,0.59,11185.00
812,2000,2439,counting,940,930,183,1140.00,0.57,11140.00
813,2000,2440,unskilled,820,1003,198,-4185.00,-2.09,5815.00
813,2000,2441,basic,873,1041,152,-2970.00,-1.49,7030.00
813,2000,2442,counting,854,1029,160,-5670.00,-2.83,4330.00
814,2000,2443,unskilled,841,984,199,-2880.00,-1.44,7120.00
814,2000,2444,basic,915,945,184,960.00,0.48,10960.00
814,2000,2445,counting,915,975,172,1320.00,0.66,11320.00
815,2000,2446,unskilled,802,1029,193,-5550.00,-2.77,4450.00
815,2000,2447,basic,876,1007,164,-1545.00,-0.77,8455.00
815,2000,2448,counting,892,983,174,315.00,0.16,10315.00
816,2000,2449,unskilled,880,965,177,-1035.00,-0.52,8965.00
816,2000,2450,basic,912,970,165,690.00,0.34,10690.00
816,2000,2451,counting,876,1007,160,2205.00,1.10,12205.00
817,2000,2452,unskilled,870,967,189,-1440.00,-0.72,8560.00
817,2000,2453,basic,884,975,182,-555.00,-0.28,9445.00
817,2000,2454,counting,938,968,161,9435.00,4.72,19435.00
818,2000,2455,unskilled,880,946,199,-570.00,-0.28,9430.00
818,2000,2456,basic,929,959,161,1635.00,0.82,11635.00
818,2000,2457,counting,898,984,171,-4155.00,-2.08,5845.00
819,2000,2458,unskilled,886,964,183,-645.00,-0.32,9355.00
819,2000,2459,basic,912,946,193,1290.00,0.65,11290.00
819,2000,2460,counting,931,986,149,4365.00,2.18,14365.00
820,2000,2461,unskilled,866,970,191,-1515.00,-0.76,8485.00
820,2000,2462,basic,907,985,170,885.00,0.44,10885.00
820,2000,2463,counting,863,1013,168,-5520.00,-2.76,4480.00
821,2000,2464,unskilled,855,981,191,-2430.00,-1.22,7570.00
821,2000,2465,basic,874,1012,177,-1740.00,-0.87,8260.00
821,2000,2466,counting,870,1014,170,-7500.00,-3.75,2500.00
822,2000,2467,unskilled,865,968,197,-1545.00,-0.77,8455.00
822,2000,2468,basic,895,968,188,0.00,0.00,10000.00
822,2000,2469,counting,894,983,164,-5145.00,-2.57,4855.00
823,2000,2470,unskilled,829,977,222,-2895.00,-1.45,7105.00
823,2000,2471,basic,916,949,190,1710.00,0.85,11710.00
823,2000,2472,counting,888,964,201,-1770.00,-0.89,8230.00
824,2000,2473,unskilled,829,1007,186,-3780.00,-1.89,6220.00
824,2000,2474,basic,886,983,181,90.00,0.04,10090.00
824,2000,2475,counting,876,1015,171,-3660.00,-1.83,6340.00
825,2000,2476,unskilled,822,977,219,-2910.00,-1.46,7090.00
825,2000,2477,basic,918,957,182,1275.00,0.64,11275.00
825,2000,2478,counting,921,957,175,6480.00,3.24,16480.00
826,2000,2479,unskilled,810,1010,204,-4740.00,-2.37,5260.00
826,2000,2480,basic,875,976,191,-870.00,-0.43,9130.00
826,2000,2481,counting,905,945,206,-270.00,-0.14,9730.00
827,2000,2482,unskilled,843,1008,181,-3630.00,-1.81,6370.00
827,2000,2483,basic,892,958,204,990.00,0.49,10990.00
827,2000,2484,counting,869,991,192,-5520.00,-2.76,4480.00
828,2000,2485,unskilled,874,942,215,-450.00,-0.23,9550.00
828,2000,2486,basic,896,984,177,-465.00,-0.23,9535.00
828,2000,2487,counting,891,1033,132,-4065.00,-2.03,5935.00
829,2000,2488,unskilled,856,978,194,-1965.00,-0.98,8035.00
829,2000,2489,basic,874,1000,173,-1785.00,-0.89,8215.00
829,2000,2490,counting,882,990,171,2580.00,1.29,12580.00
830,2000,2491,unskilled,854,998,176,-2700.00,-1.35,7300.00
830,2000,2492,basic,879,1005,158,-1980.00,-0.99,8020.00
830,2000,2493,counting,906,981,161,3345.00,1.67,13345.00
831,2000,2494,unskilled,847,981,194,-2640.00,-1.32,7360.00
831,2000,2495,basic,913,976,168,870.00,0.43,10870.00
831,2000,2496,counting,887,1012,147,-3240.00,-1.62,6760.00
832,2000,2497,unskilled,846,977,195,-2430.00,-1.22,7570.00
832,2000,2498,basic,895,984,178,-120.00,-0.06,9880.00
832,2000,2499,counting,903,975,173,-2685.00,-1.34,7315.00
833,2000,2500,unskilled,892,939,202,-150.00,-0.07,9850.00
833,2000,2501,basic,893,1016,140,-1665.00,-0.83,8335.00
833,2000,2502,counting,956,926,171,9885.00,4.94,19885.00
834,2000,2503,unskilled,817,1023,192,-5010.00,-2.50,4990.00
834,2000,2504,basic,878,1005,161,-915.00,-0.46,9085.00
834,2000,2505,counting,877,1003,168,-165.00,-0.08,9835.00
835,2000,2506,unskilled,844,967,215,-2190.00,-1.09,7810.00
835,2000,2507,basic,895,976,172,-90.00,-0.04,9910.00
835,2000,2508,counting,905,990,159,3765.00,1.88,13765.00
836,2000,2509,unskilled,876,977,178,-1605.00,-0.80,8395.00
836,2000,2510,basic,901,959,181,345.00,0.17,10345.00
836,2000,2511,counting,870,997,190,-1005.00,-0.50,8995.00
837,2000,2512,unskilled,805,1023,192,-5220.00,-2.61,4780.00
837,2000,2513,basic,902,979,170,180.00,0.09,10180.00
837,2000,2514,counting,888,990,166,-2490.00,-1.25,7510.00
838,2000,2515,unskilled,824,984,218,-3285.00,-1.64,6715.00
838,2000,2516,basic,871,998,188,-1800.00,-0.90,8200.00
838,2000,2517,counting,883,1014,170,-3765.00,-1.88,6235.00
839,2000,2518,unskilled,849,986,197,-2775.00,-1.39,7225.00
839,2000,2519,basic,897,960,196,810.00,0.41,10810.00
839,2000,2520,counting,891,961,188,-2085.00,-1.04,7915.00
840,2000,2521,unskilled,870,950,206,-885.00,-0.44,9115.00
840,2000,2522,basic,909,937,195,2130.00,1.06,12130.00
840,2000,2523,counting,909,983,173,5130.00,2.56,15130.00
841,2000,2524,unskilled,823,1006,197,-4125.00,-2.06,5875.00
841,2000,2525,basic,848,1025,172,-3345.00,-1.67,6655.00
841,2000,2526,counting,908,967,181,-4050.00,-2.02,5950.00
842,2000,2527,unskilled,853,975,193,-2145.00,-1.07,7855.00
842,2000,2528,basic,913,965,169,660.00,0.33,10660.00
842,2000,2529,counting,907,967,169,4530.00,2.27,14530.00
843,2000,2530,unskilled,870,964,193,-1455.00,-0.73,8545.00
843,2000,2531,basic,875,999,176,-1140.00,-0.57,8860.00
843,2000,2532,counting,956,969,138,7935.00,3.97,17935.00
844,2000,2533,unskilled,789,1027,205,-5745.00,-2.87,4255.00
844,2000,2534,basic,903,959,189,855.00,0.43,10855.00
844,2000,2535,counting,884,978,185,2235.00,1.12,12235.00
845,2000,2536,unskilled,811,1013,205,-4830.00,-2.42,5170.00
845,2000,2537,basic,882,966,193,735.00,0.37,10735.00
845,2000,2538,counting,863,1005,183,-5625.00,-2.81,4375.00
846,2000,2539,unskilled,813,999,208,-4305.00,-2.15,5695.00
846,2000,2540,basic,872,1010,174,-2085.00,-1.04,7915.00
846,2000,2541,counting,871,1017,170,-6540.00,-3.27,3460.00
847,2000,2542,unskilled,854,971,199,-1980.00,-0.99,8020.00
847,2000,2543,basic,901,970,175,315.00,0.16,10315.00
847,2000,2544,counting,887,1004,158,-795.00,-0.40,9205.00
848,2000,2545,unskilled,841,981,201,-2760.00,-1.38,7240.00
848,2000,2546,basic,926,936,192,2340.00,1.17,12340.00
848,2000,2547,counting,895,984,171,1050.00,0.53,11050.00
849,2000,2548,unskilled,810,999,220,-3915.00,-1.96,6085.00
849,2000,2549,basic,865,1034,154,-3000.00,-1.50,7000.00
849,2000,2550,counting,889,977,180,5085.00,2.54,15085.00
850,2000,2551,unskilled,866,985,185,-2220.00,-1.11,7780.00
850,2000,2552,basic,895,993,168,-915.00,-0.46,9085.00
850,2000,2553,counting,879,1007,161,-3375.00,-1.69,6625.00
851,2000,2554,unskilled,834,995,190,-3390.00,-1.70,6610.00
851,2000,2555,basic,889,964,188,75.00,0.04,10075.00
851,2000,2556,counting,885,1000,154,-330.00,-0.17,9670.00
852,2000,2557,unskilled,830,991,198,-3570.00,-1.78,6430.00
852,2000,2558,basic,902,957,190,915.00,0.46,10915.00
852,2000,2559,counting,919,976,162,-495.00,-0.25,9505.00
853,2000,2560,unskilled,808,1045,175,-5580.00,-2.79,4420.00
853,2000,2561,basic,892,981,167,15.00,0.01,10015.00
